Wall time,Step,Value
1741248912.3237612,6000000,11.1272554397583
1741249267.8302221,6040000,9.98703670501709
1741249617.484558,6080000,10.8914213180542
1741249973.8417044,6120000,10.7590913772583
1741250327.3342023,6160000,10.434120178222656
1741250678.618723,6200000,9.975729942321777
1741251035.2635758,6240000,10.417495727539062
1741251393.167456,6280000,11.003531455993652
1741251749.8336394,6320000,10.616117477416992
1741252115.5007074,6360000,11.078927040100098
1741252472.7483728,6400000,12.046875953674316
1741252822.9730413,6440000,8.516573905944824
1741253181.7000744,6480000,11.900168418884277
1741253542.9875302,6520000,11.289777755737305
1741253901.381631,6560000,9.620035171508789
1741254254.2084177,6600000,9.105683326721191
1741254617.8794558,6640000,11.210371971130371
1741254975.8025174,6680000,9.527542114257812
1741255334.8335545,6720000,11.416125297546387
1741255682.6336913,6760000,12.405160903930664
1741256031.2515533,6800000,11.292912483215332
1741256377.1856236,6840000,13.049213409423828
1741256732.23224,6880000,11.443731307983398
1741257089.7168694,6920000,9.60887336730957
1741257439.4885917,6960000,9.800433158874512
1741257785.8766458,7000000,10.249432563781738
1741258137.8094816,7040000,10.924576759338379
1741258489.742379,7080000,10.35256576538086
1741258841.5269501,7120000,10.201949119567871
1741259196.651246,7160000,11.233691215515137
1741259541.6613028,7200000,12.058755874633789
1741259886.8486753,7240000,11.603705406188965
1741260243.8709214,7280000,10.019760131835938
1741260600.09083,7320000,9.586889266967773
1741260951.5356982,7360000,10.227005004882812
1741261304.3941545,7400000,8.923876762390137
1741261658.707111,7440000,12.074535369873047
1741262014.7110796,7480000,11.181869506835938
1741262363.308256,7520000,10.068168640136719
1741262716.8464344,7560000,10.94115161895752
1741263061.178518,7600000,12.393158912658691
1741263409.842557,7640000,10.389561653137207
1741263764.1828027,7680000,10.000423431396484
1741264120.8418634,7720000,10.32662582397461
1741264470.5603194,7760000,10.460596084594727
1741264825.345115,7800000,9.039684295654297
1741265180.8140378,7840000,9.446683883666992
1741265538.5110698,7880000,11.54064655303955
1741265895.4742107,7920000,11.185338973999023
1741266246.860392,7960000,10.899680137634277
1741266593.841057,8000000,10.048056602478027
1741266948.7548373,8040000,9.486510276794434
1741267306.6746557,8080000,9.487662315368652
1741267662.900943,8120000,10.831172943115234
1741268016.8552148,8160000,10.714336395263672
1741268373.193168,8200000,9.344491004943848
