Wall time,Step,Value
1741214592.332612,2120000,38.81631088256836
1741214947.075433,2160000,57.80617141723633
1741215299.9717703,2200000,50.118431091308594
1741215649.1366742,2240000,46.66523361206055
1741215992.4903922,2280000,58.84708786010742
1741216340.3235416,2320000,53.265384674072266
1741216689.044573,2360000,60.69571304321289
1741217047.0688274,2400000,67.85193634033203
1741217398.7981,2440000,53.555110931396484
1741217752.6635733,2480000,65.22093963623047
1741218105.6090648,2520000,43.17123794555664
1741218461.8540165,2560000,78.30045318603516
1741218811.935537,2600000,56.24610137939453
1741219169.0357943,2640000,56.370567321777344
1741219530.0270722,2680000,37.60580825805664
1741219874.6554723,2720000,57.89521408081055
1741220230.0036113,2760000,60.00946807861328
1741220590.9105494,2800000,52.600555419921875
1741220946.425414,2840000,46.834293365478516
1741221303.8856022,2880000,54.158084869384766
1741221653.6551528,2920000,59.0766487121582
1741222008.467174,2960000,55.05060577392578
1741222357.3565717,3000000,61.04025650024414
1741222706.7581975,3040000,53.072242736816406
1741223050.0848293,3080000,49.14518737792969
1741223398.431123,3120000,39.05876541137695
1741223741.0588183,3160000,51.41061782836914
1741224088.8428211,3200000,43.70572280883789
1741224443.0596595,3240000,59.959510803222656
1741224794.5020611,3280000,56.233760833740234
1741225143.2892098,3320000,65.1469955444336
1741225495.4476702,3360000,69.39849853515625
1741225846.264367,3400000,54.98484420776367
1741226205.8023164,3440000,45.4022102355957
1741226558.2265816,3480000,76.95260620117188
1741226909.5328648,3520000,71.38334655761719
1741227267.8000834,3560000,74.4120864868164
1741227611.175961,3600000,65.957763671875
1741227960.2273643,3640000,52.8670539855957
1741228317.9422429,3680000,50.4587287902832
1741228681.865575,3720000,60.27222442626953
1741229041.4538038,3760000,80.02820587158203
1741229400.3175652,3800000,71.12523651123047
1741229756.0994613,3840000,53.10136032104492
1741230112.7238362,3880000,73.64270782470703
1741230470.344238,3920000,67.38862609863281
1741230830.8726466,3960000,51.30244064331055
1741231190.3880858,4000000,37.17961883544922
1741231541.503724,4040000,83.03060150146484
1741231900.1301775,4080000,57.25455856323242
1741232246.2712028,4120000,60.2113151550293
1741232600.9241283,4160000,45.621315002441406
1741232962.6940758,4200000,51.64684295654297
1741233320.030564,4240000,55.60398864746094
1741233671.9619992,4280000,73.13980865478516
1741234030.8131988,4320000,57.94052505493164
1741234389.2310102,4360000,75.42848205566406
1741234748.7849064,4400000,55.16788101196289
1741235104.7132268,4440000,55.29729080200195
1741235459.5697916,4480000,58.42088317871094
1741235812.4906852,4520000,65.1275405883789
1741236168.9098802,4560000,44.83586502075195
1741236522.927205,4600000,49.51708984375
1741236880.870226,4640000,60.94932174682617
1741237237.9562988,4680000,60.63264465332031
1741237600.3752904,4720000,60.18584442138672
1741237960.5252526,4760000,45.227508544921875
1741238320.4155445,4800000,53.174591064453125
1741238677.4524467,4840000,40.78917694091797
1741239024.9662054,4880000,58.54615783691406
1741239365.8487027,4920000,59.961246490478516
1741239722.4695082,4960000,36.5650520324707
1741240075.358064,5000000,68.7611083984375
1741240424.9723873,5040000,62.20183181762695
1741240778.173814,5080000,77.52417755126953
1741241135.4131944,5120000,62.67420196533203
1741241490.0674517,5160000,62.60142135620117
1741241842.4628673,5200000,77.61597442626953
1741242193.288141,5240000,42.47330093383789
1741242539.330506,5280000,74.35955047607422
1741242888.2843676,5320000,67.81304168701172
1741243242.97935,5360000,68.6348648071289
1741243595.0611384,5400000,94.04110717773438
1741243941.5750551,5440000,68.20396423339844
1741244296.896671,5480000,67.38330078125
1741244651.5010922,5520000,83.5908432006836
1741245006.421837,5560000,70.2432861328125
1741245362.7320664,5600000,72.46351623535156
1741245713.0196707,5640000,75.081298828125
1741246061.568303,5680000,79.16573333740234
1741246416.6791227,5720000,80.34272003173828
1741246773.3653562,5760000,72.87932586669922
1741247126.6694226,5800000,74.55123901367188
1741247483.5271618,5840000,64.2107162475586
1741247839.8165245,5880000,103.74107360839844
1741248200.4544778,5920000,60.26861572265625
1741248556.7576518,5960000,60.84491729736328
1741248912.3207734,6000000,70.87157440185547
1741249267.8267124,6040000,66.74677276611328
1741249617.4805577,6080000,63.73520278930664
1741249973.8447049,6120000,69.77884674072266
1741250327.330178,6160000,54.60313034057617
1741250678.6157227,6200000,66.4214096069336
1741251035.2600696,6240000,60.12421798706055
1741251393.1634562,6280000,62.923194885253906
1741251749.8301253,6320000,76.69214630126953
1741252115.4967082,6360000,65.90586853027344
1741252472.7443721,6400000,93.88773345947266
1741252822.9700484,6440000,77.45730590820312
1741253181.6970751,6480000,77.7248306274414
1741253542.9845302,6520000,75.22074890136719
1741253901.3786294,6560000,55.91122817993164
1741254254.2054186,6600000,43.38481140136719
1741254617.8754566,6640000,63.94856262207031
1741254975.7985175,6680000,66.5601577758789
1741255334.8305552,6720000,74.88935852050781
1741255682.6301796,6760000,78.60468292236328
1741256031.2535582,6800000,82.23680114746094
1741256377.1816242,6840000,69.3144302368164
1741256732.2292392,6880000,57.682762145996094
1741257089.7138693,6920000,76.00887298583984
1741257439.4845889,6960000,50.480770111083984
1741257785.8726463,7000000,73.40392303466797
1741258137.8054821,7040000,71.87641143798828
1741258489.7393801,7080000,56.80107498168945
1741258841.5229478,7120000,62.624229431152344
1741259196.6482472,7160000,61.19255065917969
1741259541.6577907,7200000,68.19114685058594
1741259886.8456748,7240000,62.88851547241211
1741260243.8679225,7280000,49.6038932800293
1741260600.087831,7320000,71.9923095703125
1741260951.531703,7360000,62.410865783691406
1741261304.3901436,7400000,61.043556213378906
1741261658.7041116,7440000,77.63505554199219
1741262014.7170784,7480000,75.76910400390625
1741262363.3052566,7520000,66.04613494873047
1741262716.8434412,7560000,88.18290710449219
1741263061.1755185,7600000,66.0436782836914
1741263409.8395576,7640000,60.45432662963867
1741263764.1798017,7680000,67.03568267822266
1741264120.8388631,7720000,84.35831451416016
1741264470.5563214,7760000,62.123435974121094
1741264825.3411145,7800000,68.69566345214844
1741265180.8170378,7840000,55.04652786254883
1741265538.5070715,7880000,61.546844482421875
1741265895.4712095,7920000,69.16835021972656
1741266246.8573923,7960000,68.58524322509766
1741266593.8370554,8000000,69.9893569946289
1741266948.7518382,8040000,67.30205535888672
1741267306.6706183,8080000,61.022029876708984
1741267662.8979442,8120000,79.31285858154297
1741268016.852214,8160000,81.03905487060547
1741268373.1901665,8200000,69.77165222167969
